sample_size,opt_gen_error
435,0.2827677267160042
436,0.28276555467750775
437,0.2824748572835208
438,0.2824784055224514
439,0.28246572683802906
440,0.2824355437535839
441,0.2825020425169665
442,0.2824113579088
443,0.2824371850036079
444,0.28246413233132917
445,0.28245675160762
446,0.28245856622707005
447,0.2824620128917224
448,0.2822726637734887
449,0.28255476325458423
450,0.2825937211684109
451,0.2825510423780607
452,0.2825510430480459
453,0.2825394140244165
454,0.28257828146963176
455,0.2825534189540589
456,0.28252086839758694
457,0.28253015421013494
458,0.28256604863896184
459,0.28254941422949115
460,0.2824958738993978
461,0.28248516975558
462,0.28249115841162237
463,0.282502886121904
464,0.2824901293808287
465,0.2824737275924157
466,0.282474541536451
467,0.28247949910943054
468,0.28247637958287797
469,0.28265082542397096
470,0.2830977305677699
471,0.2826558928226605
472,0.2826136260184382
473,0.2826679455744579
474,0.282636181103645
475,0.28260026007760686
476,0.28275751349696454
477,0.2826150908215811
478,0.28260380614191083
479,0.2825676780649334
480,0.2825632372158487
481,0.2826161591534781
482,0.2824055656087333
483,0.28240934486241714
484,0.2823974075652168
485,0.2824907711332871
486,0.2824843784134897
487,0.28246207371800847
488,0.282433416077582
489,0.28243979405294967
490,0.2824474632621129
491,0.2824064236808876
492,0.28255934273220634
493,0.28257778254843086
494,0.28257915179633475
495,0.2825627617225623
496,0.2825623517301521
497,0.2824928766620774
498,0.2827151914520305
499,0.2827042024012989
500,0.2825885360626728
501,0.2826095147913062
502,0.28264720193895054
503,0.28262700235897675
504,0.2827092302346599
505,0.2826572611236988
506,0.2827062910753447
507,0.28302218318714145
508,0.2830164454068449
509,0.28301103131516575
510,0.28300099785093125
511,0.28310125953881937
512,0.28313288930481706
513,0.2831553406754753
514,0.2834313515947505
515,0.28334328483930765
516,0.28354804042921017
517,0.28354704402241426
518,0.28349320848787124
519,0.2835755112655942
520,0.2835718689161135
521,0.28363349939534205
522,0.2836340203859203
523,0.2839171162137497
524,0.28391812219467055
525,0.2838529910200104
526,0.2838623734236283
527,0.2838119434380359
528,0.2842072708218744
529,0.2840305394292624
530,0.28402396027517846
531,0.28403112227083777
532,0.2840277325862
533,0.2840104428696176
534,0.28404880861694254
535,0.28391182575825785
536,0.28390886190516984
537,0.28386149993223286
538,0.2838591139665019
539,0.2838738425077793
540,0.2838629063845056
541,0.28387847607546157
542,0.2839656346589241
543,0.2838912777165651
544,0.2838733222953737
545,0.2838308289411282
546,0.2839140177613951
547,0.2838977819270495
548,0.2839034338369322
549,0.28389872028107405
550,0.28389299816183283
551,0.28457955349462094
552,0.28455644604926267
553,0.2844926987579192
554,0.28441817887515247
555,0.28442202331288124
556,0.28454333579069596
557,0.28437510950666595
558,0.2843745474632813
559,0.2843326752523381
560,0.28434225617952835
561,0.2843538694690782
562,0.2843578673425709
563,0.2843262199910706
564,0.28406001446297807
565,0.28406462556346
566,0.2839868283813309
567,0.28412180534471065
568,0.2840084428552349
569,0.28399615379450033
570,0.28381001235927833
571,0.28380493170758125
572,0.28376021169351234
573,0.2834608360363856
574,0.2834364957148288
575,0.283434775414232
576,0.28342573174833097
577,0.2833899061491648
578,0.283668687237672
579,0.2836651296089149
580,0.2836497201719334
581,0.2837677814941021
582,0.2837143234477796
583,0.28371722962814283
584,0.2837355691791928
585,0.2837263000927284
586,0.2837196279122818
587,0.283718401360002
588,0.28373558540609684
589,0.2837356576355426
590,0.28386566052890694
591,0.2845275287463087
592,0.28452823544255407
593,0.2844499265417875
594,0.2844337180429851
595,0.28448129597735217
596,0.2844547592692454
597,0.2844471580139625
598,0.2844593841982156
599,0.28439865943075704
600,0.2843884613759945
601,0.2843585057247902
602,0.284363013961149
603,0.28436419915832023
604,0.2842627427939989
605,0.2842126959828187
606,0.8757634435121012
607,0.8757524861813785
608,0.8758001589248302
609,0.8758177238404804
610,0.87579538675714
611,0.28422022119948753
612,0.28426494685988063
613,0.2844657385402671
614,0.28444920344220564
615,0.8762012940135986
616,0.8755903625515268
617,0.28450833819204296
618,0.28442185337130244
619,0.8757852736468991
620,0.8757057649972554
621,0.8757220008462365
622,0.8754413581163409
623,0.8752127773509244
624,0.8751749877967643
625,0.875276262923038
626,0.875057815712273
627,0.8749425331692965
628,0.8748850994040178
629,0.8749857676485852
630,0.8744278882293536
631,0.8742576183870963
632,0.8741905261200688
633,0.8744790372524496
634,0.8745078007968717
635,0.8745107630560113
636,0.8747059403889732
637,0.8745911631330909
638,0.8746102491367683
639,0.8745837569293015
640,0.8746709194173683
641,0.8746424072211368
642,0.8746464143707137
643,0.8747435606253193
644,0.8746239322476639
645,0.8745996772274308
646,0.8745583675681879
647,0.8746219068512119
648,0.8748241006520359
649,0.8748836791381996
650,0.8745429731980079
651,0.8744350507312684
652,0.874185574145177
653,0.8740835532353689
654,0.8742255525356167
655,0.8743050823090649
656,0.874246309409147
657,0.283727321964779
658,0.28387681402653797
659,0.8744985469228239
660,0.8745125688577702
661,0.8745237142452881
662,0.8744258049570446
663,0.8744564388857964
664,0.874486350849955
665,0.8744078426651598
666,0.874510687299967
667,0.8745017346218059
668,0.8742484993576438
669,0.8744784972070054
670,0.8746708333698938
671,0.8743344337669363
672,0.8743115644952061
673,0.8741358726627084
674,0.8740818589332255
675,0.8740757295832824
676,0.8738262724359985
677,0.8738320767364792
678,0.8738203517094091
679,0.8737820176864032
680,0.8739094928551493
681,0.8737849548266476
682,0.8737870248374756
683,0.8736852463875259
684,0.8733675893262415
685,0.873316713330037
686,0.8730183392251673
687,0.8730130313413405
688,0.8731406480676296
689,0.8731364571001279
690,0.873170162904754
691,0.8732134006232827
692,0.8732612058484265
693,0.8734923160770343
694,0.8735386740444113
695,0.8737396657761641
696,0.8734674123920728
697,0.873473704493448
698,0.8735105263250406
699,0.8734651453575308
700,0.8734623448975397
701,0.8734963388276079
702,0.8735725578254029
703,0.8735720458688753
704,0.8733553362552248
705,0.8733751803801933
706,0.873367254461065
707,0.8734321980695516
708,0.8735084425995799
709,0.8735704397237399
710,0.8735876793295165
711,0.8736439143661603
712,0.8737090834782224
713,0.8737270267282736
714,0.8738506068440139
715,0.8738673313671674
716,0.873509061939608
717,0.8735955369054571
718,0.8736581367777925
719,0.8736078985281274
720,0.8736123023319469
721,0.8735668719020762
722,0.8735513103076437
723,0.8734142511192607
724,0.8734695585309022
725,0.2831235722709521
726,0.2831433177032923
727,0.2831029782442789
728,0.2831340535153036
729,0.2831138486059394
730,0.28311628564772456
731,0.2829566360204609
732,0.2829708614488413
733,0.2829608688138666
734,0.2829727635147473
735,0.28302067419972843
736,0.28299154550388955
737,0.283007628287142
738,0.2829177404633028
739,0.282895902454894
740,0.28285587223821845
741,0.2828573935122287
742,0.2828208399698453
743,0.2828109903732798
744,0.28270295274635665
745,0.28270155130157926
746,0.2826900691708491
747,0.282684452167379
748,0.28270116227497855
749,0.2826888614864441
750,0.2826735305440758
751,0.28264930559655893
752,0.28266890417632107
753,0.2826330465102841
754,0.2826257330585761
755,0.28262852388083837
756,0.28260937772086475
757,0.28262525208561695
758,0.2826247819838769
759,0.28263616269593894
760,0.2826340944515903
761,0.2826090032627947
762,0.28258778871777696
763,0.28237395130365517
764,0.28237467982178305
765,0.2824058593398728
766,0.28241671850288913
767,0.28242654863476335
768,0.2824402979969953
769,0.28243497848135335
770,0.2824299000968961
771,0.282452504068065
772,0.2824847470543228
773,0.2822517432276371
774,0.2822517433072031
775,0.2822268200800935
776,0.2822365803599973
777,0.2821957669443383
778,0.2821749036280763
779,0.2821437499688518
780,0.28214774252144814
781,0.28216637936421385
782,0.28224585632051746
783,0.28199359073384195
784,0.2819679224568028
785,0.28197007681685227
786,0.28165095698994697
787,0.2816572519642982
788,0.2816574432983183
789,0.2816425241463084
790,0.28164311633230144
791,0.2816205130975466
792,0.28152969403627315
793,0.2815309018700149
794,0.2815153270788277
795,0.2814979764588778
796,0.28149851757082545
797,0.28149611375198974
798,0.28148878927437293
799,0.28148656736835703
800,0.2814969268896915
801,0.28149768293070077
802,0.2814831157081213
803,0.28146898262869263
804,0.2814848932571145
805,0.2815090951672702
806,0.28160860756496486
807,0.2817943940458413
808,0.28191420657160327
809,0.2819532512427641
810,0.28193834695405084
811,0.28190209938556254
812,0.28193346578332623
813,0.28192239294225374
814,0.2819267878181721
815,0.2819326957521176
816,0.28200305006784226
817,0.2819732227328848
818,0.2820077821816911
819,0.2820095121516356
820,0.28199891976364616
821,0.2820152086588109
822,0.2820487763890234
823,0.2820441193828887
824,0.2820402339790183
825,0.282026578946773
826,0.28202822948677975
827,0.2820254104456846
828,0.28202084392991794
829,0.28202370618782163
830,0.2819640887843705
831,0.2820177241463011
832,0.2819854426349667
833,0.28207625768985056
834,0.2820603135648783
835,0.2820601481851118
836,0.2820607144815951
837,0.2820612595315625
838,0.28206570522199986
839,0.2820313156481566
840,0.28203924274017517
841,0.2820712671059078
842,0.2820580150318336
843,0.28203955429018435
844,0.28203090291305954
845,0.28200986679775053
846,0.2820105499131354
847,0.2820573337849205
848,0.28186181003414124
849,0.28188411925350354
850,0.28188579391605034
851,0.28188580102674976
852,0.2818062781705411
853,0.2818034860981241
854,0.28180994116911223
855,0.2818227740131064
856,0.2818480100413511
857,0.28189626936232315
858,0.28190048793938705
859,0.2818788101589048
860,0.2817191543038305
861,0.28169519271431015
862,0.2817084856827356
863,0.28171888936686273
864,0.28171772991630545
865,0.28171794108998705
866,0.2817169219413034
867,0.2816900091293101
868,0.2816352389868265
869,0.2816646520719891
870,0.28166379738085395
871,0.2816582653845784
872,0.281692379817652
873,0.2816930808940141
874,0.28159709469792504
875,0.2815869728666335
876,0.28155475015681514
877,0.28148336532352597
878,0.2814725576158631
879,0.2815229411629204
880,0.28151838831734893
881,0.2815097255420016
882,0.2815088323710184
883,0.28153271562093773
884,0.2815269038689838
885,0.2814916947264879
886,0.28160918726136924
887,0.28157505274902195
888,0.28154540363473574
889,0.2815115710770477
890,0.281501240098279
891,0.2815176866775336
892,0.28152104382490517
893,0.28151573440569555
894,0.2815111239575846
895,0.28151235674897934
896,0.281510710035384
897,0.2814948435369414
898,0.28149143354399975
899,0.28149017661322
900,0.28147086415223993
901,0.28141845094495366
902,0.28142822036332465
903,0.2814155131939932
904,0.2815036645496598
905,0.28151539427181616
906,0.2815150995710344
907,0.28157312676870333
908,0.2815578365501216
909,0.28158997335172314
910,0.2815900981687978
911,0.28159151246066566
912,0.28156330712202193
913,0.28156224856755546
914,0.28155137428799043
915,0.28155187264676673
916,0.28150323956642653
917,0.28149793824654407
918,0.2814913488452002
919,0.28149348766997034
920,0.2815010676356377
921,0.2815043037633657
922,0.28150630651167347
923,0.2815051465518757
924,0.2815147193742923
925,0.2815424473923432
926,0.2815404480142148
927,0.28153955717846
928,0.28153789955978575
929,0.2815345369192104
930,0.28156165995653326
931,0.28156872173988184
932,0.28160276304609033
933,0.2816037335964592
934,0.2815989366028297
935,0.2815999485872824
936,0.281582804532527
937,0.2815863947569178
938,0.281561231193616
939,0.2815595470529317
940,0.2815561935484143
941,0.2815645456325172
942,0.28152844683074535
943,0.28149930917940663
944,0.28137922969985785
945,0.28137911661847737
946,0.2813371046797713
947,0.2813399623330996
948,0.2813543579319921
949,0.2813245471620107
950,0.28131948112681987
951,0.2813033366822544
952,0.28130008657302885
953,0.28129849399029
954,0.2812572412634398
955,0.2812593211517307
956,0.28125916707800314
957,0.28125803483620593
958,0.28125326942969514
959,0.281262610974054
960,0.28126311141212573
961,0.28126414705022273
962,0.2812639126178528
963,0.28127616995783805
964,0.2812655919143942
965,0.2812709213589278
966,0.28125909978084074
967,0.28125844530216904
968,0.28122307457612417
969,0.2812565908033809
970,0.2812491638887773
971,0.2812594964218314
972,0.2812644011516084
973,0.28123651118055004
974,0.28124024180225776
975,0.28123457820264475
976,0.28119385009175446
977,0.2812251016988805
978,0.2812315136748627
979,0.28123558281430794
980,0.281239706530185
981,0.28128657863069884
982,0.2812881039027874
983,0.2812797346158079
984,0.2812864953905224
985,0.28128653615554466
986,0.28129195179809124
987,0.28129274701195117
988,0.28129491443571725
989,0.2812986257367055
990,0.28127541346568086
991,0.28127634144383384
992,0.2813264635030675
993,0.28134835469858555
994,0.28135524601049566
995,0.28132466601700346
996,0.2813273195488917
997,0.2813235949809422
998,0.2812023792189198
999,0.281202487029528
